latitude;longitude;classificacao_acidente;relev
-16.7956;-49.51;Sem Vítimas;1
-15.897939;-48.113056;Com Vítimas Feridas;1
-28.357988;-51.106682;Com Vítimas Feridas;1
-5.30704567;-36.23592686;Com Vítimas Feridas;1
-16.0963;-48.5202;Com Vítimas Fatais;1
-10.716222;-37.421669;Com Vítimas Feridas;1
-11.782061;-55.474715;Com Vítimas Feridas;1
-17.8453;-49.2191;Com Vítimas Feridas;1
-22.65646622;-43.82206692;Com Vítimas Feridas;1
-27.02982303;-48.60115006;Sem Vítimas;1
-8.80076046;-63.76922261;Sem Vítimas;1
-15.61249;-48.198313;Com Vítimas Feridas;1
-8.98864;-63.423045;Com Vítimas Feridas;1
-11.94784298;-38.9775739;Sem Vítimas;1
-25.1093482;-48.8428545;Com Vítimas Feridas;1
-27.03881189;-48.60025148;Com Vítimas Feridas;1
-18.0348;-47.8347;Com Vítimas Feridas;1
-8.05951606;-34.94581024;Com Vítimas Feridas;1
-26.80215497;-48.67891041;Sem Vítimas;1
-28.58988203;-49.04517307;Com Vítimas Feridas;1
-30.338837;-54.065708;Com Vítimas Feridas;1
-26.44330146;-48.81543159;Com Vítimas Feridas;1
-29.00573128;-51.06932906;Sem Vítimas;1
-21.70478353;-45.3702121;Com Vítimas Feridas;1
-18.97085764;-48.21374156;Com Vítimas Feridas;1
-18.99589703;-48.21049418;Sem Vítimas;1
-27.008113;-48.617245;Com Vítimas Feridas;1
-9.13450396;-63.24593296;Sem Vítimas;1
-25.54615863;-49.29771423;Com Vítimas Feridas;1
-14.68776092;-56.3039341;Sem Vítimas;1
-3.19624682;-44.35677317;Com Vítimas Feridas;1
-20.12455095;-40.30331881;Com Vítimas Feridas;1
-15.80041;-48.076392;Com Vítimas Feridas;1
-25.54425257;-49.30391919;Com Vítimas Feridas;1
-16.9309;-47.7117;Com Vítimas Feridas;1
-3.73250518;-39.42690892;Com Vítimas Feridas;1
-8.690476;-35.603988;Com Vítimas Fatais;1
-20.13900489;-42.17990632;Com Vítimas Fatais;1
-25.37374294;-52.22093399;Com Vítimas Feridas;1
-27.60001226;-48.6226467;Com Vítimas Feridas;1
-1.34101996;-47.55122901;Com Vítimas Feridas;1
-23.27101606;-45.96787896;Com Vítimas Feridas;1
-27.592646;-48.604034;Com Vítimas Feridas;1
-22.59404803;-43.28079889;Com Vítimas Feridas;1
-20.86836097;-41.25854402;Com Vítimas Feridas;1
-6.47857159;-47.39267528;Sem Vítimas;1
-28.00281979;-50.53720819;Com Vítimas Feridas;1
-21.36878613;-42.47693589;Com Vítimas Feridas;1
-19.81844056;-43.06745768;Com Vítimas Feridas;1
-18.7165195;-39.87436378;Com Vítimas Feridas;1
-25.56296907;-49.25643801;Com Vítimas Feridas;1
-8.687511;-36.017384;Com Vítimas Fatais;1
-12.74370233;-60.12147609;Com Vítimas Feridas;1
-24.96684176;-53.40258186;Com Vítimas Feridas;1
-15.73733681;-48.27407468;Sem Vítimas;1
-20.74488916;-49.33894564;Com Vítimas Feridas;1
-17.935087;-39.845749;Com Vítimas Feridas;1
-22.19834327;-45.85343083;Com Vítimas Feridas;1
-19.66488404;-40.24929498;Com Vítimas Feridas;1
-15.896623;-52.24031;Com Vítimas Feridas;1
-19.96502819;-44.17422195;Com Vítimas Feridas;1
-27.66024898;-52.28414106;Sem Vítimas;1
-20.79537324;-41.40497918;Com Vítimas Feridas;1
-25.46014553;-49.73150253;Com Vítimas Feridas;1
-7.1707;-34.8684;Com Vítimas Feridas;1
-13.0476231;-55.90530396;Sem Vítimas;1
-15.739714;-48.385281;Com Vítimas Feridas;1
-25.893515;-50.272915;Com Vítimas Feridas;1
-15.943619;-48.172115;Com Vítimas Feridas;1
-25.38205385;-54.28673709;Com Vítimas Feridas;1
-14.7710093;-39.2922845;Com Vítimas Feridas;1
-8.207624;-34.962596;Com Vítimas Feridas;1
-9.45595491;-40.48655981;Com Vítimas Feridas;1
-15.73738129;-48.29228118;Com Vítimas Feridas;1
-23.69297005;-46.86352786;Com Vítimas Feridas;1
-28.491489;-50.955837;Com Vítimas Feridas;1
-8.5370679;-35.3919616;Com Vítimas Feridas;1
-20.10336754;-40.33383553;Com Vítimas Feridas;1
-22.777207;-46.23911301;Com Vítimas Feridas;1
-16.168762;-49.043194;Sem Vítimas;1
-25.34327686;-51.41076788;Sem Vítimas;1
-18.87632097;-41.96383595;Com Vítimas Feridas;1
-25.5188802;-49.33506947;Sem Vítimas;1
-19.78034605;-47.94509199;Com Vítimas Feridas;1
-2.948423;-44.275352;Sem Vítimas;1
-7.396274;-38.962502;Sem Vítimas;1
-23.50091105;-54.18729772;Com Vítimas Feridas;1
-20.95666795;-42.34992689;Com Vítimas Feridas;1
-22.83354783;-45.21713313;Com Vítimas Feridas;1
-4.867952;-43.411625;Sem Vítimas;1
-25.55813441;-49.30636395;Sem Vítimas;1
-20.79013351;-40.80343867;Com Vítimas Feridas;1
-22.49798597;-43.22878703;Sem Vítimas;1
-7.72990593;-36.07500026;Com Vítimas Feridas;1
-20.010677;-48.926013;Com Vítimas Feridas;1
-22.719835;-43.725739;Com Vítimas Feridas;1
-5.60985893;-36.90493696;Com Vítimas Feridas;1
-27.10123686;-48.61807962;Com Vítimas Feridas;1
-2.45567004;-54.72854541;Com Vítimas Feridas;1
-22.7168101;-43.7152085;Com Vítimas Feridas;1
-20.43608997;-55.09559301;Sem Vítimas;1
-21.4328731;-43.55221915;Sem Vítimas;1
-21.54856423;-42.66481498;Com Vítimas Feridas;1
-26.20697505;-48.91482635;Com Vítimas Feridas;1
-9.94779814;-67.86813111;Sem Vítimas;1
2.744877;-60.748837;Com Vítimas Feridas;1
-19.97239513;-44.28042402;Com Vítimas Feridas;1
-25.65806478;-49.31199431;Com Vítimas Feridas;1
-23.61593059;-46.78826044;Com Vítimas Feridas;1
-29.766502;-57.058228;Sem Vítimas;1
-22.37408687;-42.95260496;Com Vítimas Feridas;1
-5.566944;-47.448563;Com Vítimas Feridas;1
-27.188492;-49.61232;Com Vítimas Feridas;1
-12.07168;-45.539993;Com Vítimas Fatais;1
-25.29056476;-54.10646111;Com Vítimas Feridas;1
-17.78709397;-41.49977395;Com Vítimas Feridas;1
-23.29297335;-51.15356684;Com Vítimas Feridas;1
-17.3923068;-44.99460523;Com Vítimas Feridas;1
-26.84499;-48.71505;Com Vítimas Feridas;1
-9.4103773;-40.505144;Com Vítimas Feridas;1
-9.48656987;-63.09585109;Com Vítimas Feridas;1
-7.169616;-48.21328;Com Vítimas Feridas;1
-21.74454132;-49.85787776;Com Vítimas Feridas;1
-17.399097;-52.663195;Com Vítimas Fatais;1
-13.996329;-56.09697208;Com Vítimas Feridas;1
-5.21645975;-37.32927128;Com Vítimas Feridas;1
-32.08573295;-52.19690099;Sem Vítimas;1
-26.18318414;-50.20686497;Sem Vítimas;1
-10.746924;-37.399899;Sem Vítimas;1
-26.678205;-51.554218;Com Vítimas Feridas;1
-24.32689195;-47.56569901;Sem Vítimas;1
-22.70948502;-43.29040354;Com Vítimas Feridas;1
-14.04034097;-56.0962673;Sem Vítimas;1
-2.69127403;-60.04856282;Com Vítimas Feridas;1
-13.98440895;-40.17644743;Com Vítimas Feridas;1
-22.81560263;-43.30051808;Sem Vítimas;1
-30.26936944;-52.89502395;Com Vítimas Feridas;1
-22.68308355;-43.8261795;Com Vítimas Feridas;1
-12.59417847;-55.7437085;Com Vítimas Feridas;1
-9.55721931;-44.90738279;Com Vítimas Fatais;1
-18.45132998;-49.18791489;Com Vítimas Fatais;1
-8.32994251;-36.22627296;Com Vítimas Feridas;1
-25.54708791;-49.28844452;Sem Vítimas;1
-28.00570787;-50.5399329;Sem Vítimas;1
-16.197029;-49.025223;Com Vítimas Fatais;1
-26.880428;-49.136532;Com Vítimas Feridas;1
-19.779234;-47.964844;Com Vítimas Feridas;1
-29.67776925;-53.95066209;Com Vítimas Feridas;1
-6.4543275;-48.50461866;Com Vítimas Fatais;1
-19.17652792;-40.09118118;Com Vítimas Feridas;1
-13.574073;-40.080124;Com Vítimas Feridas;1
-1.30732485;-48.02586802;Com Vítimas Feridas;1
-7.99097103;-34.93598295;Com Vítimas Feridas;1
-25.443645;-49.463517;Com Vítimas Feridas;1
-19.74182343;-45.85315704;Com Vítimas Feridas;1
-27.54836599;-48.61977975;Com Vítimas Feridas;1
-18.90025728;-49.28473234;Com Vítimas Feridas;1
-12.8860325;-38.43806469;Com Vítimas Feridas;1
-18.89920354;-48.2726457;Sem Vítimas;1
-5.67162112;-38.46219688;Sem Vítimas;1
-4.10857928;-38.4942173;Com Vítimas Feridas;1
-15.798115;-48.089317;Com Vítimas Feridas;1
-5.88497076;-35.28078192;Com Vítimas Feridas;1
-27.51844497;-48.63848496;Com Vítimas Feridas;1
-29.570097;-51.865437;Com Vítimas Feridas;1
-7.1495;-34.8517;Com Vítimas Feridas;1
-21.72655788;-41.32133519;Com Vítimas Feridas;1
-7.85637001;-34.90842109;Sem Vítimas;1
-16.95683423;-44.24911273;Com Vítimas Feridas;1
-19.88477767;-44.72993101;Com Vítimas Feridas;1
-30.140013;-51.35942618;Com Vítimas Feridas;1
-23.16353239;-45.80826759;Com Vítimas Feridas;1
-5.3555723;-49.09000397;Com Vítimas Feridas;1
-8.429241;-37.060127;Com Vítimas Feridas;1
-23.48469299;-46.55983288;Com Vítimas Feridas;1
-12.8639793;-38.42370126;Com Vítimas Feridas;1
-23.45056589;-46.46258105;Com Vítimas Feridas;1
-19.30556886;-48.90718711;Com Vítimas Feridas;1
-29.07605031;-51.58840656;Com Vítimas Feridas;1
-29.758587;-57.060295;Com Vítimas Feridas;1
-11.62947438;-61.2056878;Com Vítimas Feridas;1
-19.31459402;-48.90674734;Sem Vítimas;1
-7.36948311;-35.89979635;Com Vítimas Feridas;1
-9.16377308;-44.42011951;Sem Vítimas;1
-25.876148;-50.425007;Com Vítimas Fatais;1
-16.138336;-47.951644;Com Vítimas Feridas;1
-9.76579259;-66.77848209;Com Vítimas Feridas;1
-23.545569;-51.452994;Com Vítimas Feridas;1
-25.47642706;-49.35092413;Com Vítimas Fatais;1
-16.8244;-49.2421;Com Vítimas Feridas;1
-25.447107;-49.473942;Sem Vítimas;1
-25.4702403;-49.7248387;Com Vítimas Feridas;1
-25.77360113;-49.12143434;Com Vítimas Feridas;1
-26.20011363;-49.74746704;Com Vítimas Fatais;1
-16.7036;-49.342;Com Vítimas Feridas;1
-16.7002;-49.3335;Com Vítimas Feridas;1
-16.0135551;-57.73888042;Com Vítimas Feridas;1
-29.8889;-50.6801;Com Vítimas Feridas;1
-15.33981588;-49.56996918;Com Vítimas Fatais;1
-20.37245231;-49.2263255;Com Vítimas Feridas;1
-25.568198;-48.615292;Com Vítimas Feridas;1
-23.10959044;-50.31755447;Com Vítimas Feridas;1
-16.45538699;-41.50106188;Com Vítimas Feridas;1
-6.07629123;-37.52397537;Com Vítimas Feridas;1
-26.26569095;-48.63361804;Com Vítimas Feridas;1
-26.25391348;-49.53377008;Com Vítimas Feridas;1
-19.83409463;-43.84875298;Com Vítimas Feridas;1
-20.17292791;-40.26736384;Com Vítimas Feridas;1
-23.96186811;-54.32158483;Com Vítimas Fatais;1
-5.99923408;-35.26039018;Com Vítimas Feridas;1
-17.42259631;-46.71093339;Com Vítimas Feridas;1
-23.46143954;-46.48885316;Com Vítimas Feridas;1
-23.42870023;-46.41085991;Com Vítimas Feridas;1
-25.44558428;-49.46924586;Com Vítimas Feridas;1
-29.218603;-51.51677;Com Vítimas Feridas;1
-20.207;-40.27;Com Vítimas Feridas;1
-22.74151051;-43.45351823;Com Vítimas Feridas;1
-27.85046883;-48.63955216;Sem Vítimas;1
-20.37917648;-40.52624613;Com Vítimas Feridas;1
-20.58543019;-40.49702183;Com Vítimas Feridas;1
-8.126982;-34.94386;Com Vítimas Feridas;1
-10.85286318;-37.19447136;Com Vítimas Feridas;1
-20.31526144;-40.39567044;Sem Vítimas;1
-22.80062246;-43.05318779;Com Vítimas Feridas;1
-20.88914562;-40.99003988;Com Vítimas Feridas;1
-26.37710681;-48.71887207;Com Vítimas Feridas;1
-21.23756793;-42.39406193;Com Vítimas Fatais;1
-10.0117071;-67.782373;Com Vítimas Feridas;1
-7.07959049;-41.44975182;Sem Vítimas;1
-21.06583925;-45.05225909;Sem Vítimas;1
-26.25112304;-50.52200317;Com Vítimas Feridas;1
-7.1121;-34.8426;Sem Vítimas;1
-27.179003;-51.531616;Com Vítimas Feridas;1
-23.23262274;-45.91372624;Com Vítimas Feridas;1
-7.1846;-35.0544;Com Vítimas Fatais;1
-29.9910653;-56.17597288;Com Vítimas Feridas;1
-24.18680828;-52.49701023;Com Vítimas Feridas;1
-14;-49;Com Vítimas Fatais;1
-5.114822;-42.778355;Com Vítimas Feridas;1
-20.38392;-40.461254;Sem Vítimas;1
-22.15769397;-44.96393873;Com Vítimas Feridas;1
-12.267113;-38.966988;Com Vítimas Feridas;1
-20.22891636;-42.62843995;Com Vítimas Feridas;1
-22.63165636;-54.81892792;Com Vítimas Feridas;1
-3.9752959;-38.51436047;Com Vítimas Feridas;1
-27.60327979;-48.63201818;Com Vítimas Feridas;1
-19.52779693;-51.2708249;Com Vítimas Feridas;1
-15.43470055;-59.1115636;Com Vítimas Feridas;1
-20.38148075;-40.59894562;Com Vítimas Feridas;1
-19.37887202;-40.06657892;Com Vítimas Feridas;1
-9.44778544;-40.49043801;Com Vítimas Feridas;1
-16.100814;-47.977351;Com Vítimas Feridas;1
-27.52806266;-53.37432861;Com Vítimas Feridas;1
-19.95652262;-44.3648278;Com Vítimas Feridas;1
-20.1504566;-56.60063184;Com Vítimas Feridas;1
-29.15697512;-54.88198218;Sem Vítimas;1
-9.1903333;-64.251918;Com Vítimas Fatais;1
-16.038666;-47.979691;Com Vítimas Feridas;1
-27.64443;-48.67057;Com Vítimas Feridas;1
-26.38352781;-48.72677516;Com Vítimas Feridas;1
-27.00218;-48.636433;Com Vítimas Feridas;1
-3.706874;-39.622719;Com Vítimas Fatais;1
-6.77433132;-43.00632318;Com Vítimas Feridas;1
-8.043755;-34.9438;Sem Vítimas;1
-4.58119473;-39.35867071;Com Vítimas Fatais;1
-18.885672;-48.263811;Com Vítimas Feridas;1
-27.665707;-48.688065;Com Vítimas Feridas;1
-20.15981;-48.68912;Com Vítimas Feridas;1
-18.90741314;-48.31531763;Sem Vítimas;1
-29.885923;-51.223259;Com Vítimas Feridas;1
-28.49839628;-50.91738224;Com Vítimas Feridas;1
-31.54130208;-52.56823006;Com Vítimas Feridas;1
-25.51284;-49.289257;Sem Vítimas;1
-25.535766;-48.5307703;Com Vítimas Feridas;1
-5.1882054;-37.30527878;Com Vítimas Feridas;1
-16.2238394;-47.9144422;Com Vítimas Feridas;1
-25.43321294;-54.39577281;Com Vítimas Feridas;1
-5.865844;-35.357193;Com Vítimas Feridas;1
-20.25658707;-43.96098023;Com Vítimas Feridas;1
-25.08235366;-48.61499799;Com Vítimas Feridas;1
-15.670546;-47.816044;Com Vítimas Feridas;1
-23.621691;-46.813288;Com Vítimas Feridas;1
-18.1784;-47.9362;Com Vítimas Feridas;1
-19.7970544;-44.1080512;Com Vítimas Feridas;1
-17.21604745;-44.45298992;Com Vítimas Feridas;1
-26.2628107;-48.90192257;Com Vítimas Feridas;1
-32.11099;-52.112198;Com Vítimas Feridas;1
-20.21373205;-40.26975811;Com Vítimas Feridas;1
-24.70388258;-48.01063531;Com Vítimas Feridas;1
-25.10057871;-48.81128876;Sem Vítimas;1
-20.26485707;-43.9573481;Com Vítimas Feridas;1
-22.79423806;-43.36403759;Sem Vítimas;1
-12.718888;-39.181313;Com Vítimas Feridas;1
-21.26042658;-42.40262574;Com Vítimas Feridas;1
-22.878148;-43.115387;Com Vítimas Feridas;1
-5.44852978;-39.74687212;Com Vítimas Fatais;1
-27.19525096;-51.50575161;Com Vítimas Feridas;1
-23.29285064;-51.16732657;Com Vítimas Feridas;1
-16.44347006;-54.67236704;Com Vítimas Feridas;1
-7.018;-37.2589;Com Vítimas Feridas;1
-3.80369;-38.64084;Com Vítimas Feridas;1
-20.84938602;-43.79880593;Com Vítimas Feridas;1
-20.21496082;-40.26974386;Sem Vítimas;1
-27.746756;-50.084789;Com Vítimas Feridas;1
-29.07878136;-51.5682871;Com Vítimas Feridas;1
-27.795521;-50.323608;Com Vítimas Feridas;1
-26.84499;-48.71505;Com Vítimas Feridas;1
-26.870115;-48.820484;Com Vítimas Feridas;1
-4.16717077;-46.10441483;Com Vítimas Feridas;1
-22.48093378;-44.53547807;Com Vítimas Feridas;1
-15.5620353;-54.296;Sem Vítimas;1
-11.05744114;-55.27269959;Sem Vítimas;1
-12.031736;-55.517273;Sem Vítimas;1
-21.759595;-54.521395;Sem Vítimas;1
-4.384178;-44.298553;Sem Vítimas;1
-26.4619489;-48.94618404;Com Vítimas Feridas;1
-10.21084673;-37.85472198;Com Vítimas Feridas;1
-21.2185408;-41.30194187;Com Vítimas Feridas;1
-29.81764;-51.432823;Com Vítimas Feridas;1
-25.568939;-49.181978;Com Vítimas Feridas;1
-15.75117968;-48.3251492;Com Vítimas Feridas;1
-16.50714948;-43.54451367;Com Vítimas Feridas;1
-3.85470388;-38.7862261;Com Vítimas Feridas;1
-24.7826;-53.2913;Com Vítimas Feridas;1
-5.481554;-47.472092;Com Vítimas Feridas;1
-17.25492483;-39.63043213;Com Vítimas Feridas;1
-26.869867;-49.201859;Com Vítimas Feridas;1
-10.87376391;-61.95256893;Sem Vítimas;1
-25.5599323;-49.30743945;Com Vítimas Feridas;1
-9.95359291;-67.86119892;Sem Vítimas;1
-27.62996929;-48.65903871;Com Vítimas Feridas;1
-29.1201739;-51.12260651;Com Vítimas Feridas;1
-25.434955;-49.533931;Com Vítimas Feridas;1
-20.551675;-54.669548;Com Vítimas Feridas;1
-23.41595855;-51.92226484;Sem Vítimas;1
-16.91080199;-54.72479904;Com Vítimas Feridas;1
-3.94905489;-38.51212845;Com Vítimas Feridas;1
-19.78510701;-42.13445297;Com Vítimas Feridas;1
-22.70948502;-43.29040354;Com Vítimas Feridas;1
-25.11022537;-52.85217762;Com Vítimas Feridas;1
-27.74200001;-48.63806504;Com Vítimas Feridas;1
-19.58655587;-42.7317911;Com Vítimas Feridas;1
-26.870407;-49.221844;Com Vítimas Feridas;1
-24.057723;-52.417444;Com Vítimas Feridas;1
-27.92231388;-53.32894093;Com Vítimas Feridas;1
-20.356798;-54.523323;Com Vítimas Feridas;1
-15.887383;-48.077988;Sem Vítimas;1
-27.313988;-50.758327;Com Vítimas Feridas;1
-26.88196179;-49.13902402;Com Vítimas Feridas;1
-30.10294117;-51.66326165;Com Vítimas Feridas;1
-22.17756692;-43.16802216;Com Vítimas Fatais;1
-20.33609327;-40.37812784;Sem Vítimas;1
-12.61812484;-55.7639162;Com Vítimas Feridas;1
-20.47579776;-43.84269847;Com Vítimas Feridas;1
-29.914435;-51.17754495;Com Vítimas Feridas;1
-27.60742018;-48.63621712;Com Vítimas Feridas;1
-24.14719218;-47.30267694;Com Vítimas Feridas;1
-8.37986492;-35.24406405;Sem Vítimas;1
-27.79835927;-50.30670762;Com Vítimas Feridas;1
-22.73796393;-42.73871802;Com Vítimas Feridas;1
-31.70752405;-52.36800695;Com Vítimas Feridas;1
-26.468904;-48.96492;Com Vítimas Feridas;1
-10.43251413;-62.47951359;Com Vítimas Feridas;1
-10.282122;-65.295586;Sem Vítimas;1
-23.01331268;-44.28361913;Com Vítimas Feridas;1
-20.08472706;-43.97697012;Com Vítimas Feridas;1
-16.131285;-47.957923;Sem Vítimas;1
-27.63697369;-48.66514142;Com Vítimas Feridas;1
-27.41613807;-48.6266443;Com Vítimas Fatais;1
-20.45104898;-54.5403266;Com Vítimas Feridas;1
-20.88538598;-49.42676402;Sem Vítimas;1
-15.73576731;-48.28288046;Sem Vítimas;1
-29.24159298;-56.57553808;Sem Vítimas;1
-23.23903999;-45.92061901;Com Vítimas Feridas;1
-22.67374628;-43.28638368;Sem Vítimas;1
-6.553709;-47.440681;Com Vítimas Feridas;1
-2.67400118;-44.29675162;Com Vítimas Feridas;1
-13.03264413;-59.91416812;Com Vítimas Feridas;1
-22.57773682;-43.27329036;Com Vítimas Feridas;1
-12.27827684;-38.92944337;Com Vítimas Feridas;1
-21.66781291;-43.43631526;Com Vítimas Feridas;1
-23.17225028;-49.96840286;Com Vítimas Feridas;1
-31.09479708;-52.0350442;Com Vítimas Feridas;1
-23.2928163;-51.0958892;Com Vítimas Feridas;1
-19.8638731;-44.06749809;Com Vítimas Feridas;1
-7.230921;-34.921149;Sem Vítimas;1
-22.70843505;-45.04559397;Com Vítimas Feridas;1
-18.3769;-48.0609;Com Vítimas Feridas;1
-10.84541153;-61.99883268;Com Vítimas Feridas;1
-22.48686584;-44.25027602;Com Vítimas Fatais;1
-23.434452;-45.087277;Com Vítimas Feridas;1
-15.88517902;-52.27160811;Com Vítimas Feridas;1
-28.53647889;-49.0531826;Com Vítimas Feridas;1
-21.306391;-46.630489;Com Vítimas Fatais;1
-14.72639376;-40.63251813;Com Vítimas Feridas;1
-22.87381074;-43.12640997;Com Vítimas Feridas;1
-7.1693;-34.8782;Com Vítimas Feridas;1
-17.88709248;-39.83068288;Com Vítimas Feridas;1
-9.49216808;-35.81471324;Com Vítimas Feridas;1
-32.318298;-52.537815;Sem Vítimas;1
-25.54709849;-49.28960692;Com Vítimas Feridas;1
-12.76406915;-60.30326493;Sem Vítimas;1
-23.432187;-51.886756;Com Vítimas Feridas;1
-4.57080706;-37.74473041;Com Vítimas Feridas;1
-23.457972;-46.479927;Com Vítimas Feridas;1
-21.17731983;-43.75633847;Com Vítimas Fatais;1
-25.483786;-49.265808;Sem Vítimas;1
-16.49612525;-54.63849716;Com Vítimas Feridas;1
-12.92628699;-38.46838679;Com Vítimas Feridas;1
-26.47236756;-48.97426617;Com Vítimas Feridas;1
-31.7590834;-52.43687971;Com Vítimas Feridas;1
-22.49368697;-44.066157;Com Vítimas Feridas;1
-27.658611;-48.681847;Com Vítimas Feridas;1
-26.883745;-49.246704;Com Vítimas Feridas;1
-27.665707;-48.688065;Com Vítimas Feridas;1
-5.355886;-49.079418;Com Vítimas Feridas;1
-6.91849951;-42.78950281;Com Vítimas Feridas;1
-3.736507;-38.65337;Com Vítimas Feridas;1
-26.897341;-48.986881;Com Vítimas Feridas;1
-18.92981969;-42.04461724;Com Vítimas Fatais;1
-27.66118021;-50.33629775;Com Vítimas Feridas;1
-4.9115858;-47.41511612;Com Vítimas Feridas;1
-29.763908;-57.047566;Com Vítimas Feridas;1
-19.82388218;-43.08235792;Com Vítimas Feridas;1
-22.798468;-43.645508;Com Vítimas Feridas;1
-7.43414436;-46.80717089;Com Vítimas Feridas;1
-15.57982617;-53.0329939;Sem Vítimas;1
-25.46337891;-49.35755379;Sem Vítimas;1
-25.56380488;-48.63457397;Sem Vítimas;1
-3.10042535;-41.78094003;Com Vítimas Feridas;1
-15.579424;-47.334297;Com Vítimas Feridas;1
-23.31710055;-46.08178719;Com Vítimas Fatais;1
-12.41101412;-39.18356593;Com Vítimas Feridas;1
-21.98404081;-44.92444142;Com Vítimas Feridas;1
-16.2430093;-57.54684912;Com Vítimas Feridas;1
-24.02668686;-51.09740947;Com Vítimas Feridas;1
-26.994461;-52.690178;Com Vítimas Feridas;1
-25.68413003;-49.31639964;Com Vítimas Feridas;1
-19.29308199;-40.08591691;Sem Vítimas;1
-10.92816408;-37.18223095;Com Vítimas Feridas;1
-18.87284932;-48.54026605;Com Vítimas Feridas;1
-26.94886132;-48.68214726;Com Vítimas Feridas;1
-22.42209985;-49.86000837;Sem Vítimas;1
-28.559925;-55.583027;Com Vítimas Feridas;1
-16.41760283;-39.10888793;Com Vítimas Feridas;1
-29.04871437;-51.5699352;Com Vítimas Feridas;1
-22.68214756;-42.53377419;Sem Vítimas;1
-28.426538;-48.861099;Com Vítimas Feridas;1
-22.78055198;-43.39208599;Sem Vítimas;1
-5.00419;-43.032372;Com Vítimas Fatais;1
-23.02871304;-45.54517097;Com Vítimas Fatais;1
-9.57984798;-63.07405762;Com Vítimas Feridas;1
-10.8677199;-61.96550846;Com Vítimas Feridas;1
-22.66408609;-43.28500628;Com Vítimas Feridas;1
-26.94802427;-48.68338515;Sem Vítimas;1
-28.05149404;-48.71632789;Com Vítimas Feridas;1
-9.47345465;-44.6176379;Sem Vítimas;1
-24.04699491;-47.19706111;Com Vítimas Feridas;1
-16.100814;-47.977351;Sem Vítimas;1
-20.623976;-44.733849;Com Vítimas Fatais;1
-22.50788881;-42.30025408;Com Vítimas Feridas;1
-26.16829411;-49.85476074;Sem Vítimas;1
-17.4593;-49.2227;Com Vítimas Fatais;1
-5.22242024;-36.43527611;Com Vítimas Feridas;1
-3.76999035;-38.67006282;Com Vítimas Feridas;1
-25.52124342;-49.10648119;Com Vítimas Feridas;1
-23.27438497;-46.58530615;Com Vítimas Feridas;1
-19.97018187;-44.18210416;Sem Vítimas;1
-19.96179268;-44.05041676;Com Vítimas Feridas;1
-30.63208808;-53.31771013;Com Vítimas Fatais;1
-23.64361796;-51.37822252;Com Vítimas Feridas;1
-5.061753;-42.649815;Com Vítimas Feridas;1
-16.403323;-48.978465;Com Vítimas Feridas;1
-25.05025485;-50.23418475;Com Vítimas Feridas;1
-7.964189;-36.124378;Com Vítimas Feridas;1
-23.49102507;-46.54878195;Com Vítimas Feridas;1
-25.881222;-50.174;Com Vítimas Feridas;1
-24.1569867;-50.97397383;Com Vítimas Feridas;1
-8.766685;-63.884052;Com Vítimas Feridas;1
-7.1121;-34.8426;Sem Vítimas;1
-27.260828;-49.900455;Com Vítimas Feridas;1
-21.716267;-54.641756;Com Vítimas Feridas;1
-3.532217;-45.621048;Com Vítimas Feridas;1
-21.94047257;-42.81407216;Sem Vítimas;1
-22.7680939;-46.20854399;Com Vítimas Feridas;1
-23.41115363;-51.94005489;Com Vítimas Feridas;1
-19.97478615;-44.18852985;Com Vítimas Fatais;1
-11.97111231;-38.18274066;Com Vítimas Feridas;1
-4.792526;-47.207549;Com Vítimas Fatais;1
-20.60356499;-40.50236464;Sem Vítimas;1
-4.72527854;-42.10441589;Com Vítimas Feridas;1
-18.1739;-47.9289;Com Vítimas Feridas;1
-22.24064411;-54.92719604;Com Vítimas Feridas;1
-6.64706793;-37.45617289;Sem Vítimas;1
-19.57389093;-46.99735402;Com Vítimas Feridas;1
-21.46414956;-54.38293122;Com Vítimas Feridas;1
-25.56885181;-49.22724597;Com Vítimas Feridas;1
-22.14087772;-43.25915397;Com Vítimas Feridas;1
-25.17141299;-48.86758203;Com Vítimas Feridas;1
-8.07105696;-34.94266069;Com Vítimas Feridas;1
-18.87919566;-48.74332477;Sem Vítimas;1
-25.17897128;-50.6584799;Com Vítimas Feridas;1
-30.323257;-53.238743;Com Vítimas Feridas;1
-21.13416858;-42.38722798;Com Vítimas Feridas;1
-26.819656;-53.375282;Com Vítimas Fatais;1
-23.49102507;-46.54878195;Com Vítimas Fatais;1
-8.29906533;-35.8402169;Com Vítimas Fatais;1
-23.41788786;-51.96001053;Com Vítimas Feridas;1
-12.38511683;-55.61439534;Com Vítimas Feridas;1
-7.6506515;-43.952908;Sem Vítimas;1
-26.7832381;-48.68314632;Sem Vítimas;1
-28.364437;-53.802204;Com Vítimas Feridas;1
-22.75623728;-42.89251328;Com Vítimas Feridas;1
-22.64726977;-43.22789853;Com Vítimas Feridas;1
-27.164942;-51.56567;Com Vítimas Feridas;1
-14.52498911;-52.30291179;Sem Vítimas;1
-12.46022748;-40.99176586;Com Vítimas Feridas;1
-16.029741;-47.978867;Com Vítimas Feridas;1
-19.82543027;-43.83409786;Com Vítimas Feridas;1
-9.85234299;-63.05883787;Com Vítimas Feridas;1
-22.65581497;-43.28378546;Com Vítimas Feridas;1
